participant_id,participant_gender,trait,rater,rater_gender,rank
5579,f,spouse,rater_7,female,4
5649,f,spouse,rater_7,female,5
5642,f,spouse,rater_7,female,6
5640,f,spouse,rater_7,female,7
5320,f,spouse,rater_7,female,8
5639,f,spouse,rater_7,female,9
5480,f,spouse,rater_7,female,10
5406,f,spouse,rater_7,female,11
5400,f,spouse,rater_7,female,12
5388,f,spouse,rater_7,female,13
5570,f,spouse,rater_7,female,14
5485,f,spouse,rater_7,female,15
5387,f,spouse,rater_7,female,16
5319,f,spouse,rater_7,female,17
5318,f,spouse,rater_7,female,18
5481,f,spouse,rater_7,female,19
5483,f,spouse,rater_7,female,20
5484,f,spouse,rater_7,female,21
5500,m,spouse,rater_7,female,1
5536,m,spouse,rater_7,female,2
5569,m,spouse,rater_7,female,3
5615,m,spouse,rater_7,female,4
5613,m,spouse,rater_7,female,5
5499,m,spouse,rater_7,female,6
5269,m,spouse,rater_7,female,7
5267,m,spouse,rater_7,female,8
5238,m,spouse,rater_7,female,9
5250,m,spouse,rater_7,female,10
5408,m,spouse,rater_7,female,11
5372,m,spouse,rater_7,female,12
5405,m,spouse,rater_7,female,13
5605,m,spouse,rater_7,female,14
5617,m,spouse,rater_7,female,15
5618,m,spouse,rater_7,female,16
5626,m,spouse,rater_7,female,17
5641,m,spouse,rater_7,female,18
5604,m,spouse,rater_7,female,19
5597,m,spouse,rater_7,female,20
5370,m,spouse,rater_7,female,21
5281,m,spouse,rater_7,female,22
5251,m,spouse,rater_7,female,23
5578,m,spouse,rater_7,female,24
5638,m,spouse,rater_7,female,25
5403,m,spouse,rater_7,female,26
5637,m,spouse,rater_7,female,27
